entry_id,co2_ppm,ch4_ppm,created_at,tiempo_min
3783,1565,1571.25,2025-09-17T13:50:25-05:00,27.75
3784,1619,1626.797,2025-09-17T13:50:55-05:00,28.25
3785,1670,1671.79688,2025-09-17T13:51:25-05:00,28.75
3786,1719,1722.422,2025-09-17T13:51:55-05:00,29.25
3787,1767,1768.125,2025-09-17T13:52:26-05:00,29.766666666666666
3788,1821,1821.5625,2025-09-17T13:52:55-05:00,30.25
3789,1861,1863.04688,2025-09-17T13:53:25-05:00,30.75
3790,1905,1905.2345,2025-09-17T13:53:56-05:00,31.266666666666666
3791,1939,1943.20313,2025-09-17T13:54:25-05:00,31.75
3792,1983,1986.09387,2025-09-17T13:54:56-05:00,32.266666666666666
3793,2037,2041.64063,2025-09-17T13:55:25-05:00,32.75
3794,2094,2093.67188,2025-09-17T13:55:56-05:00,33.266666666666666
3795,2138,2142.1875,2025-09-17T13:56:25-05:00,33.75
3796,2184,2185.78125,2025-09-17T13:56:56-05:00,34.266666666666666
3797,2239,2242.03149,2025-09-17T13:57:26-05:00,34.766666666666666
3798,2282,2286.32837,2025-09-17T13:57:56-05:00,35.266666666666666
3799,2331,2335.54687,2025-09-17T13:58:26-05:00,35.766666666666666
3800,2386,2390.39087,2025-09-17T13:58:56-05:00,36.266666666666666
3801,2432,2434.6875,2025-09-17T13:59:26-05:00,36.766666666666666
3802,2473,2478.28149,2025-09-17T13:59:56-05:00,37.266666666666666
3803,2518,2520.46851,2025-09-17T14:00:26-05:00,37.766666666666666
3804,2564,2568.98437,2025-09-17T14:00:56-05:00,38.266666666666666
3805,2600,2605.54687,2025-09-17T14:01:26-05:00,38.766666666666666
3806,2649,2651.95312,2025-09-17T14:01:56-05:00,39.266666666666666
3807,2692,2696.24976,2025-09-17T14:02:26-05:00,39.766666666666666
3808,2729,2730.70337,2025-09-17T14:02:56-05:00,40.266666666666666
3809,2773,2774.29688,2025-09-17T14:03:27-05:00,40.78333333333333
3810,2812,2816.48437,2025-09-17T14:03:56-05:00,41.266666666666666
3811,2833,2772.18774,2025-09-17T14:04:26-05:00,41.766666666666666
3812,838,816.79694,2025-09-17T14:04:56-05:00,42.266666666666666
3813,784,768.28137,2025-09-17T14:05:26-05:00,42.766666666666666
3814,785,785.15625,2025-09-17T14:05:56-05:00,43.266666666666666
3815,800,797.10931,2025-09-17T14:06:26-05:00,43.766666666666666
3816,812,810.46869,2025-09-17T14:06:56-05:00,44.266666666666666
3817,828,825.2345,2025-09-17T14:07:26-05:00,44.766666666666666
3818,841,838.59369,2025-09-17T14:07:57-05:00,45.28333333333333
3819,852,849.14056,2025-09-17T14:08:26-05:00,45.766666666666666
3820,863,861.09381,2025-09-17T14:08:57-05:00,46.28333333333333
3821,872,870.93756,2025-09-17T14:09:26-05:00,46.766666666666666
3822,884,882.18762,2025-09-17T14:09:57-05:00,47.28333333333333
3823,898,896.25,2025-09-17T14:10:27-05:00,47.78333333333333
3824,910,906.79687,2025-09-17T14:10:57-05:00,48.28333333333333
3825,922,918.04694,2025-09-17T14:11:27-05:00,48.78333333333333
3826,933,930,2025-09-17T14:11:57-05:00,49.28333333333333
3827,943,939.84369,2025-09-17T14:12:27-05:00,49.78333333333333
3828,956,954.6095,2025-09-17T14:12:57-05:00,50.28333333333333
3829,970,966.56256,2025-09-17T14:13:27-05:00,50.78333333333333
3830,983,982.03131,2025-09-17T14:13:57-05:00,51.28333333333333
3831,996,991.17181,2025-09-17T14:14:27-05:00,51.78333333333333
3832,1012,1009.45306,2025-09-17T14:14:57-05:00,52.28333333333333
3833,1030,1028.4375,2025-09-17T14:15:27-05:00,52.78333333333333
3834,1045,1041.09375,2025-09-17T14:15:57-05:00,53.28333333333333
3835,1065,1061.48438,2025-09-17T14:16:27-05:00,53.78333333333333
3836,1102,1101.56262,2025-09-17T14:16:57-05:00,54.28333333333333
3837,1125,1124.76575,2025-09-17T14:17:27-05:00,54.78333333333333
3838,1146,1144.45313,2025-09-17T14:17:57-05:00,55.28333333333333
3839,1169,1167.65625,2025-09-17T14:18:27-05:00,55.78333333333333
3840,1195,1193.67188,2025-09-17T14:18:57-05:00,56.28333333333333
3841,1228,1226.01575,2025-09-17T14:19:27-05:00,56.78333333333333
3842,1257,1256.95325,2025-09-17T14:19:57-05:00,57.28333333333333
3843,1284,1282.96887,2025-09-17T14:20:27-05:00,57.78333333333333
3844,1310,1308.28137,2025-09-17T14:20:57-05:00,58.28333333333333
3845,1334,1334.297,2025-09-17T14:21:28-05:00,58.8
3846,1359,1358.203,2025-09-17T14:21:58-05:00,59.3
3847,1390,1389.84375,2025-09-17T14:22:28-05:00,59.8
3848,1416,1417.96875,2025-09-17T14:22:58-05:00,60.3
3849,1442,1440.46887,2025-09-17T14:23:28-05:00,60.8
3850,1467,1467.1875,2025-09-17T14:23:58-05:00,61.3
3851,1502,1501.64062,2025-09-17T14:24:28-05:00,61.8
3852,1531,1532.57813,2025-09-17T14:24:58-05:00,62.3
3853,1563,1564.21887,2025-09-17T14:25:27-05:00,62.78333333333333
3854,1594,1595.8595,2025-09-17T14:25:58-05:00,63.3
3855,1622,1620.46875,2025-09-17T14:26:28-05:00,63.8
3856,1219,1179.6095,2025-09-17T14:27:28-05:00,64.8
3857,806,799.21887,2025-09-17T14:27:58-05:00,65.3
