entry_id,co2_ppm,ch4_ppm,created_at,tiempo_min
2404,768,761.95313,2025-08-20T19:01:50-05:00,318.31666666666666
2405,769,764.06244,2025-08-20T19:02:14-05:00,318.71666666666664
2406,768,762.65631,2025-08-20T19:02:38-05:00,319.1166666666667
2407,767,764.76562,2025-08-20T19:03:03-05:00,319.53333333333336
2409,785,781.64056,2025-08-20T19:09:51-05:00,326.3333333333333
2410,775,769.6875,2025-08-20T19:10:15-05:00,326.73333333333335
2411,775,773.20319,2025-08-20T19:10:39-05:00,327.1333333333333
2412,794,794.99994,2025-08-20T19:11:04-05:00,327.55
2413,837,830.15631,2025-08-20T19:11:28-05:00,327.95
2414,832,825.2345,2025-08-20T19:11:52-05:00,328.35
2415,1043,1105.07813,2025-08-20T19:12:16-05:00,328.75
2416,916,877.96875,2025-08-20T19:12:40-05:00,329.15
2417,784,778.82825,2025-08-20T19:13:04-05:00,329.55
2418,779,775.31256,2025-08-20T19:13:28-05:00,329.95
2419,779,776.01575,2025-08-20T19:13:52-05:00,330.35
2420,877,912.42194,2025-08-20T19:14:16-05:00,330.75
2421,909,925.07812,2025-08-20T19:14:40-05:00,331.15
2422,882,858.28131,2025-08-20T19:15:04-05:00,331.55
2423,819,810.46869,2025-08-20T19:15:28-05:00,331.95
2424,952,955.31244,2025-08-20T19:15:52-05:00,332.35
2425,929,937.73438,2025-08-20T19:16:16-05:00,332.75
2426,1073,1105.07813,2025-08-20T19:16:40-05:00,333.15
2427,1223,1215.46887,2025-08-20T19:17:07-05:00,333.6
2428,1168,1124.76575,2025-08-20T19:17:28-05:00,333.95
2429,942,884.99994,2025-08-20T19:17:52-05:00,334.35
2430,1008,1003.12506,2025-08-20T19:18:16-05:00,334.75
2431,814,807.65619,2025-08-20T19:18:42-05:00,335.18333333333334
2432,857,855.46881,2025-08-20T19:19:05-05:00,335.56666666666666
2433,1149,1146.5625,2025-08-20T19:19:29-05:00,335.96666666666664
2434,1010,989.0625,2025-08-20T19:19:53-05:00,336.3666666666667
2435,896,898.35931,2025-08-20T19:20:41-05:00,337.1666666666667
2436,400,397.03122,2025-08-20T19:38:46-05:00,355.25
2437,928,913.12512,2025-08-20T19:41:38-05:00,358.1166666666667
2438,1239,1211.95313,2025-08-20T19:42:03-05:00,358.53333333333336
2439,996,982.03131,2025-08-20T19:42:26-05:00,358.9166666666667
2440,1103,1082.57813,2025-08-20T19:43:29-05:00,359.96666666666664
2441,966,954.6095,2025-08-20T19:43:53-05:00,360.3666666666667
2442,918,918.04694,2025-08-20T19:44:16-05:00,360.75
2443,863,846.32806,2025-08-20T19:44:40-05:00,361.15
2444,830,836.48431,2025-08-20T19:45:33-05:00,362.03333333333336
2445,943,956.71881,2025-08-20T19:45:55-05:00,362.4
2446,888,973.59375,2025-08-20T19:47:00-05:00,363.48333333333335
2447,1173,1151.48425,2025-08-20T19:47:23-05:00,363.8666666666667
2448,795,800.625,2025-08-20T19:48:50-05:00,365.31666666666666
2449,828,821.71881,2025-08-20T19:49:10-05:00,365.65
2450,943,935.62506,2025-08-20T20:34:32-05:00,411.01666666666665
2451,860,849.84375,2025-08-20T20:34:56-05:00,411.4166666666667
2452,831,828.04681,2025-08-20T20:35:20-05:00,411.81666666666666
2453,829,824.53131,2025-08-20T20:35:44-05:00,412.21666666666664
2454,824,818.20306,2025-08-20T20:36:08-05:00,412.6166666666667
2455,814,807.65619,2025-08-20T20:36:32-05:00,413.01666666666665
2456,805,799.21887,2025-08-20T20:36:56-05:00,413.4166666666667
2457,860,853.35944,2025-08-20T20:38:25-05:00,414.9
2458,847,843.51575,2025-08-20T20:38:54-05:00,415.3833333333333
2459,842,836.48431,2025-08-20T20:39:25-05:00,415.9
2460,826,819.60944,2025-08-20T20:39:55-05:00,416.4
2461,804,797.10931,2025-08-20T20:40:25-05:00,416.9
2462,806,802.73431,2025-08-20T20:40:55-05:00,417.4
2463,798,778.12506,2025-08-20T20:41:53-05:00,418.3666666666667
2464,776,772.5,2025-08-20T20:42:23-05:00,418.8666666666667
2465,771,766.17181,2025-08-20T20:42:53-05:00,419.3666666666667
2466,772,761.24994,2025-08-20T20:43:26-05:00,419.9166666666667
2467,768,764.76562,2025-08-20T20:43:53-05:00,420.3666666666667
2468,770,764.76562,2025-08-20T20:44:23-05:00,420.8666666666667
2469,772,764.06244,2025-08-20T20:44:53-05:00,421.3666666666667
2470,770,767.57819,2025-08-20T20:45:23-05:00,421.8666666666667
2471,772,766.875,2025-08-20T20:45:53-05:00,422.3666666666667
2472,773,772.5,2025-08-20T20:46:23-05:00,422.8666666666667
2473,773,767.57819,2025-08-20T20:46:53-05:00,423.3666666666667
2474,778,774.60937,2025-08-20T20:47:23-05:00,423.8666666666667
2475,778,768.98431,2025-08-20T20:47:53-05:00,424.3666666666667
2476,777,773.20319,2025-08-20T20:48:23-05:00,424.8666666666667
2477,779,775.31256,2025-08-20T20:48:53-05:00,425.3666666666667
2478,775,768.98431,2025-08-20T20:49:23-05:00,425.8666666666667
2479,775,769.6875,2025-08-20T20:49:53-05:00,426.3666666666667
2480,777,777.42187,2025-08-20T20:50:27-05:00,426.93333333333334
2481,778,774.60937,2025-08-20T20:50:54-05:00,427.3833333333333
2482,777,776.01575,2025-08-20T20:51:25-05:00,427.9
2483,779,776.71869,2025-08-20T20:51:55-05:00,428.4
2484,778,772.5,2025-08-20T20:52:24-05:00,428.8833333333333
2485,779,778.82825,2025-08-20T20:52:55-05:00,429.4
2486,780,776.01575,2025-08-20T20:53:25-05:00,429.9
2487,780,774.60937,2025-08-20T20:53:54-05:00,430.3833333333333
2488,775,769.6875,2025-08-20T20:54:25-05:00,430.9
2489,803,808.35937,2025-08-20T20:54:57-05:00,431.43333333333334
2490,1361,1273.125,2025-08-20T20:55:24-05:00,431.8833333333333
2493,900,891.32812,2025-08-20T20:56:54-05:00,433.3833333333333
2494,862,856.87494,2025-08-20T20:57:24-05:00,433.8833333333333
2495,861,855.46881,2025-08-20T20:57:54-05:00,434.3833333333333
2496,858,856.172,2025-08-20T20:58:27-05:00,434.93333333333334
2497,874,870.93756,2025-08-20T20:58:54-05:00,435.3833333333333
2498,869,863.90637,2025-08-20T20:59:24-05:00,435.8833333333333
2499,860,856.172,2025-08-20T20:59:54-05:00,436.3833333333333
2500,875,870.93756,2025-08-20T21:00:24-05:00,436.8833333333333
2501,989,989.76569,2025-08-20T21:00:54-05:00,437.3833333333333
2502,932,924.37494,2025-08-20T21:01:27-05:00,437.93333333333334
2503,896,887.81244,2025-08-20T21:01:55-05:00,438.4
2504,881,876.56256,2025-08-20T21:02:25-05:00,438.9
2505,865,861.79681,2025-08-20T21:03:45-05:00,440.23333333333335
2506,866,863.20319,2025-08-20T21:04:14-05:00,440.71666666666664
2507,866,860.39063,2025-08-20T21:04:45-05:00,441.23333333333335
2508,863,855.46881,2025-08-20T21:05:14-05:00,441.71666666666664
2509,852,848.43762,2025-08-20T21:05:45-05:00,442.23333333333335
2510,850,847.73444,2025-08-20T21:06:14-05:00,442.71666666666664
2511,891,889.21881,2025-08-20T21:06:45-05:00,443.23333333333335
2512,908,901.17188,2025-08-20T21:07:15-05:00,443.73333333333335
2513,885,876.56256,2025-08-20T21:07:45-05:00,444.23333333333335
2514,874,869.53119,2025-08-20T21:08:15-05:00,444.73333333333335
2515,867,865.3125,2025-08-20T21:08:45-05:00,445.23333333333335
2516,873,868.82819,2025-08-20T21:09:16-05:00,445.75
2517,869,866.71887,2025-08-20T21:09:45-05:00,446.23333333333335
2518,873,868.82819,2025-08-20T21:10:15-05:00,446.73333333333335
2519,870,866.01569,2025-08-20T21:10:45-05:00,447.23333333333335
2520,867,863.90637,2025-08-20T21:11:15-05:00,447.73333333333335
2521,830,825.2345,2025-08-20T21:13:00-05:00,449.48333333333335
2522,828,825.2345,2025-08-20T21:13:32-05:00,450.01666666666665
2523,822,816.79694,2025-08-20T21:14:00-05:00,450.48333333333335
2524,819,814.68762,2025-08-20T21:14:30-05:00,450.98333333333335
2525,817,813.98444,2025-08-20T21:15:00-05:00,451.48333333333335
2526,816,810.46869,2025-08-20T21:15:30-05:00,451.98333333333335
2527,814,809.06256,2025-08-20T21:16:00-05:00,452.48333333333335
2528,811,808.35937,2025-08-20T21:16:30-05:00,452.98333333333335
2529,813,807.65619,2025-08-20T21:17:00-05:00,453.48333333333335
2530,812,809.06256,2025-08-20T21:17:31-05:00,454
2531,812,805.54687,2025-08-20T21:18:01-05:00,454.5
2532,812,807.65619,2025-08-20T21:18:33-05:00,455.03333333333336
2533,812,809.06256,2025-08-20T21:19:00-05:00,455.48333333333335
2534,814,807.65619,2025-08-20T21:19:30-05:00,455.98333333333335
2535,815,811.17188,2025-08-20T21:20:00-05:00,456.48333333333335
2536,815,811.17188,2025-08-20T21:20:30-05:00,456.98333333333335
2537,816,810.46869,2025-08-20T21:21:00-05:00,457.48333333333335
2538,815,811.17188,2025-08-20T21:21:30-05:00,457.98333333333335
2539,816,811.17188,2025-08-20T21:22:03-05:00,458.53333333333336
2540,816,810.46869,2025-08-20T21:22:34-05:00,459.05
2541,815,810.46869,2025-08-20T21:23:00-05:00,459.48333333333335
2542,813,809.06256,2025-08-20T21:23:30-05:00,459.98333333333335
2543,809,802.03137,2025-08-20T21:24:01-05:00,460.5
2544,808,802.73431,2025-08-20T21:24:30-05:00,460.98333333333335
2545,804,800.625,2025-08-20T21:25:00-05:00,461.48333333333335
2546,802,799.92181,2025-08-20T21:25:31-05:00,462
2547,801,796.40631,2025-08-20T21:26:01-05:00,462.5
2548,802,797.10931,2025-08-20T21:26:31-05:00,463
2549,804,799.21887,2025-08-20T21:27:01-05:00,463.5
2550,803,796.40631,2025-08-20T21:27:31-05:00,464
2551,803,799.92181,2025-08-20T21:28:03-05:00,464.53333333333336
2552,803,799.21887,2025-08-20T21:28:31-05:00,465
2553,806,802.03137,2025-08-20T21:29:01-05:00,465.5
2554,804,800.625,2025-08-20T21:29:31-05:00,466
2555,800,797.8125,2025-08-20T21:30:01-05:00,466.5
2556,803,800.625,2025-08-20T21:31:01-05:00,467.5
2557,805,803.4375,2025-08-20T21:31:31-05:00,468
2558,805,799.21887,2025-08-20T21:32:02-05:00,468.51666666666665
2559,806,802.73431,2025-08-20T21:32:32-05:00,469.01666666666665
2560,806,802.73431,2025-08-20T21:33:02-05:00,469.51666666666665
2561,808,802.73431,2025-08-20T21:33:32-05:00,470.01666666666665
2562,808,802.73431,2025-08-20T21:34:02-05:00,470.51666666666665
2563,800,797.8125,2025-08-20T21:34:32-05:00,471.01666666666665
2564,798,790.78131,2025-08-20T21:35:03-05:00,471.53333333333336
2565,794,789.37494,2025-08-20T21:35:31-05:00,472
2566,792,789.37494,2025-08-20T21:36:02-05:00,472.51666666666665
2567,792,785.85944,2025-08-20T21:36:32-05:00,473.01666666666665
2568,791,790.07813,2025-08-20T21:37:02-05:00,473.51666666666665
2569,791,786.56262,2025-08-20T21:37:32-05:00,474.01666666666665
2570,793,788.67194,2025-08-20T21:38:02-05:00,474.51666666666665
2571,793,789.37494,2025-08-20T21:38:32-05:00,475.01666666666665
2572,791,789.37494,2025-08-20T21:39:02-05:00,475.51666666666665
2573,789,783.04694,2025-08-20T21:39:35-05:00,476.06666666666666
2574,788,783.75012,2025-08-20T21:40:03-05:00,476.53333333333336
2575,786,780.23438,2025-08-20T21:40:34-05:00,477.05
2576,784,780.23438,2025-08-20T21:41:02-05:00,477.51666666666665
2577,783,778.82825,2025-08-20T21:41:32-05:00,478.01666666666665
2578,783,778.12506,2025-08-20T21:42:02-05:00,478.51666666666665
2579,784,780.23438,2025-08-20T21:42:34-05:00,479.05
2580,783,780.93756,2025-08-20T21:43:06-05:00,479.5833333333333
2581,784,777.42187,2025-08-20T21:43:35-05:00,480.06666666666666
2582,783,777.42187,2025-08-20T21:44:03-05:00,480.53333333333336
2583,783,778.12506,2025-08-20T21:44:33-05:00,481.03333333333336
2584,783,778.82825,2025-08-20T21:45:03-05:00,481.53333333333336
2585,783,777.42187,2025-08-20T21:45:33-05:00,482.03333333333336
2586,781,778.12506,2025-08-20T21:46:03-05:00,482.53333333333336
2587,783,779.53119,2025-08-20T21:46:32-05:00,483.01666666666665
2588,783,777.42187,2025-08-20T21:47:02-05:00,483.51666666666665
2589,782,776.01575,2025-08-20T21:48:03-05:00,484.53333333333336
2590,782,778.12506,2025-08-20T21:48:33-05:00,485.03333333333336
2591,780,775.31256,2025-08-20T21:49:04-05:00,485.55
2592,780,776.01575,2025-08-20T21:49:33-05:00,486.03333333333336
2593,779,775.31256,2025-08-20T21:50:03-05:00,486.53333333333336
2594,778,772.5,2025-08-20T21:50:33-05:00,487.03333333333336
2595,779,776.01575,2025-08-20T21:51:03-05:00,487.53333333333336
2596,779,776.01575,2025-08-20T21:52:03-05:00,488.53333333333336
2597,782,775.31256,2025-08-20T21:52:33-05:00,489.03333333333336
2598,779,774.60937,2025-08-20T21:53:05-05:00,489.56666666666666
2599,781,777.42187,2025-08-20T21:53:36-05:00,490.0833333333333
2600,782,778.82825,2025-08-20T21:54:04-05:00,490.55
2601,783,778.12506,2025-08-20T21:54:33-05:00,491.03333333333336
2602,784,780.93756,2025-08-20T21:55:03-05:00,491.53333333333336
2603,784,781.64056,2025-08-20T21:55:33-05:00,492.03333333333336
2604,785,781.64056,2025-08-20T21:56:04-05:00,492.55
2605,787,780.93756,2025-08-20T21:56:34-05:00,493.05
2606,785,781.64056,2025-08-20T21:57:04-05:00,493.55
2607,786,782.34375,2025-08-20T21:57:34-05:00,494.05
2608,784,780.23438,2025-08-20T21:58:04-05:00,494.55
2609,783,778.12506,2025-08-20T21:58:34-05:00,495.05
2610,784,778.12506,2025-08-20T21:59:06-05:00,495.5833333333333
2611,783,777.42187,2025-08-20T21:59:35-05:00,496.06666666666666
2612,783,778.12506,2025-08-20T22:00:04-05:00,496.55
2613,784,781.64056,2025-08-20T22:00:34-05:00,497.05
2614,783,777.42187,2025-08-20T22:01:06-05:00,497.5833333333333
2615,783,778.82825,2025-08-20T22:01:34-05:00,498.05
2616,784,782.34375,2025-08-20T22:02:04-05:00,498.55
2617,785,780.23438,2025-08-20T22:02:34-05:00,499.05
2618,784,780.93756,2025-08-20T22:03:04-05:00,499.55
2619,785,780.93756,2025-08-20T22:03:34-05:00,500.05
2620,785,780.23438,2025-08-20T22:04:05-05:00,500.56666666666666
2621,785,781.64056,2025-08-20T22:04:34-05:00,501.05
2622,785,780.93756,2025-08-20T22:05:05-05:00,501.56666666666666
2623,784,780.23438,2025-08-20T22:05:34-05:00,502.05
2624,784,780.23438,2025-08-20T22:06:04-05:00,502.55
2625,786,780.93756,2025-08-20T22:06:35-05:00,503.06666666666666
2626,785,780.23438,2025-08-20T22:07:05-05:00,503.56666666666666
2627,785,780.23438,2025-08-20T22:07:36-05:00,504.0833333333333
2628,785,780.93756,2025-08-20T22:08:05-05:00,504.56666666666666
2629,784,780.23438,2025-08-20T22:08:35-05:00,505.06666666666666
2630,783,778.12506,2025-08-20T22:09:05-05:00,505.56666666666666
2631,781,778.82825,2025-08-20T22:09:35-05:00,506.06666666666666
2632,782,778.12506,2025-08-20T22:10:05-05:00,506.56666666666666
2633,781,776.01575,2025-08-20T22:10:38-05:00,507.1166666666667
2634,781,778.82825,2025-08-20T22:11:05-05:00,507.56666666666666
2635,783,778.82825,2025-08-20T22:11:35-05:00,508.06666666666666
2636,785,780.23438,2025-08-20T22:12:05-05:00,508.56666666666666
2637,786,780.93756,2025-08-20T22:12:35-05:00,509.06666666666666
2638,785,780.23438,2025-08-20T22:13:05-05:00,509.56666666666666
2639,786,780.23438,2025-08-20T22:13:35-05:00,510.06666666666666
2640,786,780.93756,2025-08-20T22:14:06-05:00,510.5833333333333
2641,784,780.93756,2025-08-20T22:14:35-05:00,511.06666666666666
2642,784,780.23438,2025-08-20T22:15:05-05:00,511.56666666666666
2643,782,778.82825,2025-08-20T22:15:35-05:00,512.0666666666667
2644,781,777.42187,2025-08-20T22:16:05-05:00,512.5666666666667
2645,778,776.71869,2025-08-20T22:16:35-05:00,513.0666666666667
2646,779,776.01575,2025-08-20T22:17:08-05:00,513.6166666666667
2647,777,771.79681,2025-08-20T22:17:35-05:00,514.0666666666667
2648,777,773.20319,2025-08-20T22:18:05-05:00,514.5666666666667
2649,778,772.5,2025-08-20T22:18:38-05:00,515.1166666666667
2650,778,772.5,2025-08-20T22:19:06-05:00,515.5833333333334
2651,778,773.90619,2025-08-20T22:19:36-05:00,516.0833333333334
2652,780,775.31256,2025-08-20T22:20:05-05:00,516.5666666666667
2653,781,778.12506,2025-08-20T22:20:36-05:00,517.0833333333334
2654,784,780.93756,2025-08-20T22:21:05-05:00,517.5666666666667
2655,783,778.82825,2025-08-20T22:21:35-05:00,518.0666666666667
2656,784,780.23438,2025-08-20T22:22:06-05:00,518.5833333333334
2657,785,781.64056,2025-08-20T22:22:36-05:00,519.0833333333334
2658,785,780.23438,2025-08-20T22:23:05-05:00,519.5666666666667
2659,785,780.23438,2025-08-20T22:23:36-05:00,520.0833333333334
2660,783,778.82825,2025-08-20T22:24:06-05:00,520.5833333333334
2661,784,777.42187,2025-08-20T22:24:36-05:00,521.0833333333334
2662,780,774.60937,2025-08-20T22:25:06-05:00,521.5833333333334
2663,780,775.31256,2025-08-20T22:25:36-05:00,522.0833333333334
2664,780,775.31256,2025-08-20T22:26:06-05:00,522.5833333333334
2665,780,776.01575,2025-08-20T22:26:36-05:00,523.0833333333334
2666,781,778.82825,2025-08-20T22:27:06-05:00,523.5833333333334
2667,780,777.42187,2025-08-20T22:27:36-05:00,524.0833333333334
2668,781,775.31256,2025-08-20T22:28:06-05:00,524.5833333333334
2669,782,779.53119,2025-08-20T22:28:36-05:00,525.0833333333334
2670,780,775.31256,2025-08-20T22:29:06-05:00,525.5833333333334
2671,781,775.31256,2025-08-20T22:29:36-05:00,526.0833333333334
2672,779,774.60937,2025-08-20T22:30:06-05:00,526.5833333333334
2673,779,772.5,2025-08-20T22:30:37-05:00,527.1
2674,778,773.20319,2025-08-20T22:31:06-05:00,527.5833333333334
2675,778,775.31256,2025-08-20T22:31:36-05:00,528.0833333333334
2676,779,774.60937,2025-08-20T22:32:06-05:00,528.5833333333334
2677,779,774.60937,2025-08-20T22:33:06-05:00,529.5833333333334
2678,778,773.20319,2025-08-20T22:33:36-05:00,530.0833333333334
2679,780,776.01575,2025-08-20T22:34:07-05:00,530.6
2680,780,778.12506,2025-08-20T22:34:37-05:00,531.1
2681,781,778.82825,2025-08-20T22:35:07-05:00,531.6
2682,781,778.82825,2025-08-20T22:35:37-05:00,532.1
2683,781,778.12506,2025-08-20T22:36:07-05:00,532.6
2684,784,780.93756,2025-08-20T22:36:37-05:00,533.1
2685,786,780.93756,2025-08-20T22:37:07-05:00,533.6
2686,787,780.23438,2025-08-20T22:37:37-05:00,534.1
2687,785,780.93756,2025-08-20T22:38:07-05:00,534.6
2688,782,779.53119,2025-08-20T22:38:37-05:00,535.1
2689,783,777.42187,2025-08-20T22:39:07-05:00,535.6
2690,784,780.93756,2025-08-20T22:39:37-05:00,536.1
2691,785,780.93756,2025-08-20T22:40:07-05:00,536.6
2692,786,780.93756,2025-08-20T22:40:37-05:00,537.1
2693,787,784.45306,2025-08-20T22:41:10-05:00,537.65
2694,786,780.93756,2025-08-20T22:41:37-05:00,538.1
2695,784,780.23438,2025-08-20T22:42:07-05:00,538.6
2696,785,781.64056,2025-08-20T22:42:37-05:00,539.1
2697,784,780.23438,2025-08-20T22:43:07-05:00,539.6
2698,784,780.23438,2025-08-20T22:43:37-05:00,540.1
2699,784,781.64056,2025-08-20T22:44:10-05:00,540.65
2700,786,780.23438,2025-08-20T22:44:37-05:00,541.1
2701,786,780.23438,2025-08-20T22:45:07-05:00,541.6
2702,785,780.93756,2025-08-20T22:45:37-05:00,542.1
2703,785,783.75012,2025-08-20T22:46:08-05:00,542.6166666666667
2704,787,782.34375,2025-08-20T22:46:37-05:00,543.1
2705,787,781.64056,2025-08-20T22:47:07-05:00,543.6
2706,784,780.23438,2025-08-20T22:47:37-05:00,544.1
2707,782,778.12506,2025-08-20T22:48:08-05:00,544.6166666666667
2708,783,780.93756,2025-08-20T22:48:38-05:00,545.1166666666667
2709,781,777.42187,2025-08-20T22:49:09-05:00,545.6333333333333
2710,782,777.42187,2025-08-20T22:49:38-05:00,546.1166666666667
2711,781,775.31256,2025-08-20T22:50:08-05:00,546.6166666666667
2712,780,774.60937,2025-08-20T22:50:38-05:00,547.1166666666667
2713,781,774.60937,2025-08-20T22:51:08-05:00,547.6166666666667
2714,783,778.82825,2025-08-20T22:51:41-05:00,548.1666666666666
2715,781,777.42187,2025-08-20T22:52:08-05:00,548.6166666666667
2716,782,778.12506,2025-08-20T22:52:38-05:00,549.1166666666667
2717,784,780.93756,2025-08-20T22:53:08-05:00,549.6166666666667
2718,783,780.23438,2025-08-20T22:53:38-05:00,550.1166666666667
2719,783,777.42187,2025-08-20T22:54:09-05:00,550.6333333333333
2720,782,778.12506,2025-08-20T22:54:38-05:00,551.1166666666667
2721,782,778.12506,2025-08-20T22:55:08-05:00,551.6166666666667
2722,783,777.42187,2025-08-20T22:55:38-05:00,552.1166666666667
2723,782,778.82825,2025-08-20T22:56:08-05:00,552.6166666666667
2724,782,777.42187,2025-08-20T22:56:39-05:00,553.1333333333333
2725,782,778.12506,2025-08-20T22:57:11-05:00,553.6666666666666
2726,782,779.53119,2025-08-20T22:57:39-05:00,554.1333333333333
2727,781,778.12506,2025-08-20T22:58:09-05:00,554.6333333333333
2728,781,778.12506,2025-08-20T22:58:39-05:00,555.1333333333333
2729,782,778.82825,2025-08-20T22:59:08-05:00,555.6166666666667
2730,781,778.12506,2025-08-20T22:59:40-05:00,556.15
2731,781,777.42187,2025-08-20T23:00:09-05:00,556.6333333333333
2732,780,775.31256,2025-08-20T23:00:39-05:00,557.1333333333333
2733,780,774.60937,2025-08-20T23:01:10-05:00,557.65
2734,779,775.31256,2025-08-20T23:01:42-05:00,558.1833333333333
2735,781,779.53119,2025-08-20T23:02:09-05:00,558.6333333333333
2736,783,778.82825,2025-08-20T23:02:39-05:00,559.1333333333333
2737,783,778.12506,2025-08-20T23:03:09-05:00,559.6333333333333
2738,784,781.64056,2025-08-20T23:03:39-05:00,560.1333333333333
2739,784,779.53119,2025-08-20T23:04:09-05:00,560.6333333333333
2740,784,780.23438,2025-08-20T23:04:39-05:00,561.1333333333333
