entry_id,co2_ppm,ch4_ppm,created_at,tiempo_min
3257,5855,5863.82812,2025-09-09T16:05:15-05:00,309.7
3258,5959,5969.29687,2025-09-09T16:05:45-05:00,310.2
3261,915,797.8125,2025-09-09T16:07:16-05:00,311.71666666666664
3262,828,787.96875,2025-09-09T16:07:45-05:00,312.2
3263,832,836.48431,2025-09-09T16:08:15-05:00,312.7
3264,857,854.06244,2025-09-09T16:08:45-05:00,313.2
3265,848,841.40619,2025-09-09T16:09:16-05:00,313.71666666666664
3266,862,865.3125,2025-09-09T16:09:47-05:00,314.23333333333335
3267,1021,1032.65625,2025-09-09T16:10:16-05:00,314.71666666666664
3268,1158,1173.9845,2025-09-09T16:10:47-05:00,315.23333333333335
3269,1625,1648.59375,2025-09-09T16:11:46-05:00,316.21666666666664
3270,1860,1877.81238,2025-09-09T16:12:16-05:00,316.71666666666664
3271,2120,2152.03125,2025-09-09T16:12:46-05:00,317.21666666666664
3272,2429,2455.78125,2025-09-09T16:13:16-05:00,317.71666666666664
3273,2740,2775.70312,2025-09-09T16:13:46-05:00,318.21666666666664
3274,3071,3101.25,2025-09-09T16:14:16-05:00,318.71666666666664
3275,3407,3447.89062,2025-09-09T16:14:46-05:00,319.21666666666664
3276,3737,3763.59375,2025-09-09T16:15:16-05:00,319.71666666666664
3277,4039,4070.15649,2025-09-09T16:15:46-05:00,320.21666666666664
3278,4396,4427.34375,2025-09-09T16:16:16-05:00,320.71666666666664
3279,4744,4773.28125,2025-09-09T16:16:46-05:00,321.21666666666664
3280,5059,5093.20313,2025-09-09T16:17:16-05:00,321.71666666666664
3281,5382,5412.42188,2025-09-09T16:17:46-05:00,322.21666666666664
3282,5699,5731.64063,2025-09-09T16:18:16-05:00,322.71666666666664
3285,896,908.20306,2025-09-09T16:19:46-05:00,324.21666666666664
3286,817,819.60944,2025-09-09T16:20:16-05:00,324.71666666666664
3287,809,799.21887,2025-09-09T16:20:46-05:00,325.21666666666664
3288,784,778.82825,2025-09-09T16:21:16-05:00,325.71666666666664
3289,773,766.17181,2025-09-09T16:21:47-05:00,326.23333333333335
3290,775,772.5,2025-09-09T16:22:16-05:00,326.71666666666664
3291,868,877.26556,2025-09-09T16:22:47-05:00,327.23333333333335
3292,972,969.37506,2025-09-09T16:23:16-05:00,327.71666666666664
3293,1040,1048.125,2025-09-09T16:23:46-05:00,328.21666666666664
3294,1130,1134.60938,2025-09-09T16:24:17-05:00,328.73333333333335
3295,1200,1201.40625,2025-09-09T16:24:46-05:00,329.21666666666664
3296,1256,1259.76575,2025-09-09T16:25:17-05:00,329.73333333333335
3297,1305,1303.3595,2025-09-09T16:25:47-05:00,330.23333333333335
3298,1324,1323.75012,2025-09-09T16:26:17-05:00,330.73333333333335
3299,1340,1336.40625,2025-09-09T16:26:47-05:00,331.23333333333335
3300,1350,1347.65637,2025-09-09T16:27:17-05:00,331.73333333333335
3301,1357,1355.39075,2025-09-09T16:27:47-05:00,332.23333333333335
3302,1367,1364.53125,2025-09-09T16:28:17-05:00,332.73333333333335
3303,1369,1366.64063,2025-09-09T16:28:47-05:00,333.23333333333335
3304,1372,1370.15637,2025-09-09T16:29:16-05:00,333.71666666666664
3305,1381,1378.59387,2025-09-09T16:29:47-05:00,334.23333333333335
3306,1396,1394.76563,2025-09-09T16:30:17-05:00,334.73333333333335
3307,1405,1403.20313,2025-09-09T16:30:47-05:00,335.23333333333335
3308,1416,1413.75,2025-09-09T16:31:17-05:00,335.73333333333335
3309,1429,1427.81262,2025-09-09T16:31:47-05:00,336.23333333333335
3310,1438,1435.547,2025-09-09T16:32:17-05:00,336.73333333333335
3311,1447,1445.39075,2025-09-09T16:32:47-05:00,337.23333333333335
3312,1459,1457.34375,2025-09-09T16:33:17-05:00,337.73333333333335
3313,1477,1474.92188,2025-09-09T16:33:47-05:00,338.23333333333335
3314,1498,1499.53137,2025-09-09T16:34:17-05:00,338.73333333333335
3315,1517,1515.00012,2025-09-09T16:34:47-05:00,339.23333333333335
3316,1535,1535.39063,2025-09-09T16:35:17-05:00,339.73333333333335
3317,1554,1553.672,2025-09-09T16:35:47-05:00,340.23333333333335
3318,1576,1576.875,2025-09-09T16:36:17-05:00,340.73333333333335
3319,1595,1586.71875,2025-09-09T16:36:47-05:00,341.23333333333335
3320,1336,1294.92188,2025-09-09T16:37:17-05:00,341.73333333333335
3321,865,863.90637,2025-09-09T16:37:47-05:00,342.23333333333335
3322,841,831.5625,2025-09-09T16:38:17-05:00,342.73333333333335
3323,818,811.17188,2025-09-09T16:38:47-05:00,343.23333333333335
3324,799,794.297,2025-09-09T16:39:17-05:00,343.73333333333335
3325,781,776.01575,2025-09-09T16:39:47-05:00,344.23333333333335
3326,771,767.57819,2025-09-09T16:40:17-05:00,344.73333333333335
3327,769,764.06244,2025-09-09T16:40:47-05:00,345.23333333333335
3328,771,767.57819,2025-09-09T16:41:17-05:00,345.73333333333335
3329,789,787.96875,2025-09-09T16:41:47-05:00,346.23333333333335
3330,880,885.70312,2025-09-09T16:42:18-05:00,346.75
3331,917,912.42194,2025-09-09T16:42:47-05:00,347.23333333333335
3332,923,920.8595,2025-09-09T16:43:18-05:00,347.75
3333,941,940.54687,2025-09-09T16:43:48-05:00,348.25
3334,966,963.75,2025-09-09T16:44:18-05:00,348.75
3335,984,982.03131,2025-09-09T16:44:47-05:00,349.23333333333335
3336,1012,1010.85944,2025-09-09T16:45:18-05:00,349.75
3337,1040,1039.68762,2025-09-09T16:45:47-05:00,350.23333333333335
3338,1063,1060.78113,2025-09-09T16:46:18-05:00,350.75
3339,1094,1094.53113,2025-09-09T16:46:48-05:00,351.25
3340,1138,1137.42187,2025-09-09T16:47:18-05:00,351.75
3341,1174,1173.9845,2025-09-09T16:47:48-05:00,352.25
3342,1212,1210.547,2025-09-09T16:48:18-05:00,352.75
3343,1240,1239.37488,2025-09-09T16:48:48-05:00,353.25
3344,1280,1281.5625,2025-09-09T16:49:18-05:00,353.75
3345,1319,1319.53113,2025-09-09T16:49:48-05:00,354.25
3346,1355,1356.79688,2025-09-09T16:50:18-05:00,354.75
3347,1397,1396.87488,2025-09-09T16:50:48-05:00,355.25
3348,1440,1444.6875,2025-09-09T16:51:18-05:00,355.75
3349,1478,1476.32825,2025-09-09T16:51:48-05:00,356.25
3350,1507,1506.5625,2025-09-09T16:52:18-05:00,356.75
3351,1540,1541.71863,2025-09-09T16:52:48-05:00,357.25
3352,1566,1564.92175,2025-09-09T16:53:18-05:00,357.75
3353,1592,1593.75,2025-09-09T16:53:48-05:00,358.25
3354,1626,1625.39063,2025-09-09T16:54:18-05:00,358.75
3355,1654,1654.21875,2025-09-09T16:54:48-05:00,359.25
3356,1681,1683.047,2025-09-09T16:55:18-05:00,359.75
3357,1714,1713.28125,2025-09-09T16:55:48-05:00,360.25
3358,1741,1742.10938,2025-09-09T16:56:18-05:00,360.75
3359,1768,1768.125,2025-09-09T16:56:48-05:00,361.25
3360,1793,1794.14075,2025-09-09T16:57:18-05:00,361.75
3361,1825,1825.78137,2025-09-09T16:57:48-05:00,362.25
