entry_id,co2_ppm,ch4_ppm,created_at,tiempo_min
3055,858,851.95306,2025-08-25T18:39:55-05:00,63.5
3056,857,852.65625,2025-08-25T18:40:25-05:00,64
3057,853,848.43762,2025-08-25T18:40:55-05:00,64.5
3058,854,849.14056,2025-08-25T18:41:25-05:00,65
3059,855,852.65625,2025-08-25T18:41:56-05:00,65.51666666666667
3060,845,837.89069,2025-08-25T18:42:25-05:00,66
3061,837,832.26569,2025-08-25T18:42:55-05:00,66.5
3062,822,816.79694,2025-08-25T18:43:26-05:00,67.01666666666667
3063,829,824.53131,2025-08-25T18:43:55-05:00,67.5
3064,833,826.64062,2025-08-25T18:44:25-05:00,68
3065,829,825.2345,2025-08-25T18:44:55-05:00,68.5
3066,839,833.67181,2025-08-25T18:45:25-05:00,69
3067,831,823.82813,2025-08-25T18:45:56-05:00,69.51666666666667
3068,822,819.60944,2025-08-25T18:46:25-05:00,70
3069,828,821.01562,2025-08-25T18:46:55-05:00,70.5
3070,832,827.34381,2025-08-25T18:47:25-05:00,71
3071,839,836.48431,2025-08-25T18:47:56-05:00,71.51666666666667
3072,845,840.70325,2025-08-25T18:48:25-05:00,72
3073,843,837.89069,2025-08-25T18:48:56-05:00,72.51666666666667
3074,843,838.59369,2025-08-25T18:49:26-05:00,73.01666666666667
3075,847,843.51575,2025-08-25T18:49:56-05:00,73.51666666666667
3076,844,837.89069,2025-08-25T18:50:26-05:00,74.01666666666667
3077,849,847.03125,2025-08-25T18:50:56-05:00,74.51666666666667
3078,855,851.95306,2025-08-25T18:51:26-05:00,75.01666666666667
3079,856,849.14056,2025-08-25T18:51:57-05:00,75.53333333333333
3080,850,847.03125,2025-08-25T18:52:26-05:00,76.01666666666667
3081,853,850.54694,2025-08-25T18:52:56-05:00,76.51666666666667
3082,856,851.95306,2025-08-25T18:53:26-05:00,77.01666666666667
3083,855,852.65625,2025-08-25T18:53:56-05:00,77.51666666666667
3084,854,849.14056,2025-08-25T18:54:26-05:00,78.01666666666667
3085,855,851.25012,2025-08-25T18:54:56-05:00,78.51666666666667
3086,854,847.03125,2025-08-25T18:55:26-05:00,79.01666666666667
3087,847,843.51575,2025-08-25T18:55:56-05:00,79.51666666666667
3088,843,838.59369,2025-08-25T18:56:26-05:00,80.01666666666667
3089,829,825.2345,2025-08-25T18:56:56-05:00,80.51666666666667
3090,830,827.34381,2025-08-25T18:57:26-05:00,81.01666666666667
3091,839,836.48431,2025-08-25T18:57:56-05:00,81.51666666666667
3092,840,835.78137,2025-08-25T18:58:26-05:00,82.01666666666667
3093,843,837.89069,2025-08-25T18:58:56-05:00,82.51666666666667
3094,842,835.78137,2025-08-25T18:59:26-05:00,83.01666666666667
3095,831,824.53131,2025-08-25T18:59:56-05:00,83.51666666666667
3096,828,824.53131,2025-08-25T19:00:26-05:00,84.01666666666667
3097,827,822.422,2025-08-25T19:00:57-05:00,84.53333333333333
3098,815,809.76575,2025-08-25T19:01:27-05:00,85.03333333333333
3099,821,818.20306,2025-08-25T19:01:57-05:00,85.53333333333333
3100,818,813.98444,2025-08-25T19:02:27-05:00,86.03333333333333
3101,819,813.28125,2025-08-25T19:02:57-05:00,86.53333333333333
3102,819,813.98444,2025-08-25T19:03:27-05:00,87.03333333333333
3103,820,814.68762,2025-08-25T19:03:56-05:00,87.51666666666667
3104,820,817.50012,2025-08-25T19:04:27-05:00,88.03333333333333
3105,822,818.20306,2025-08-25T19:04:57-05:00,88.53333333333333
3106,822,819.60944,2025-08-25T19:05:27-05:00,89.03333333333333
3107,821,816.09375,2025-08-25T19:05:57-05:00,89.53333333333333
3108,825,821.01562,2025-08-25T19:06:27-05:00,90.03333333333333
3109,829,825.2345,2025-08-25T19:06:57-05:00,90.53333333333333
3110,820,812.57806,2025-08-25T19:07:27-05:00,91.03333333333333
3111,802,797.8125,2025-08-25T19:07:57-05:00,91.53333333333333
3112,802,800.625,2025-08-25T19:08:27-05:00,92.03333333333333
3113,803,796.40631,2025-08-25T19:08:57-05:00,92.53333333333333
3114,800,796.40631,2025-08-25T19:09:27-05:00,93.03333333333333
3115,801,794.99994,2025-08-25T19:09:57-05:00,93.53333333333333
3116,798,794.297,2025-08-25T19:10:27-05:00,94.03333333333333
3117,801,797.10931,2025-08-25T19:10:57-05:00,94.53333333333333
3118,798,794.99994,2025-08-25T19:11:27-05:00,95.03333333333333
3119,793,788.67194,2025-08-25T19:11:57-05:00,95.53333333333333
3120,794,789.37494,2025-08-25T19:12:27-05:00,96.03333333333333
3121,793,790.07813,2025-08-25T19:12:57-05:00,96.53333333333333
3122,794,790.78131,2025-08-25T19:13:27-05:00,97.03333333333333
3123,793,789.37494,2025-08-25T19:13:57-05:00,97.53333333333333
3124,797,792.18744,2025-08-25T19:14:28-05:00,98.05
3125,796,790.78131,2025-08-25T19:14:57-05:00,98.53333333333333
3126,789,783.04694,2025-08-25T19:15:27-05:00,99.03333333333333
3127,787,783.75012,2025-08-25T19:15:57-05:00,99.53333333333333
3128,789,785.15625,2025-08-25T19:16:27-05:00,100.03333333333333
3129,789,785.85944,2025-08-25T19:16:57-05:00,100.53333333333333
3130,786,781.64056,2025-08-25T19:17:27-05:00,101.03333333333333
3131,786,783.04694,2025-08-25T19:17:57-05:00,101.53333333333333
3132,790,786.56262,2025-08-25T19:18:27-05:00,102.03333333333333
3133,789,787.26556,2025-08-25T19:18:57-05:00,102.53333333333333
3134,792,785.15625,2025-08-25T19:19:27-05:00,103.03333333333333
3135,791,789.37494,2025-08-25T19:19:58-05:00,103.55
3136,793,789.37494,2025-08-25T19:20:28-05:00,104.05
3137,789,785.15625,2025-08-25T19:20:57-05:00,104.53333333333333
3138,789,785.15625,2025-08-25T19:21:28-05:00,105.05
3139,788,781.64056,2025-08-25T19:21:58-05:00,105.55
3140,788,785.85944,2025-08-25T19:22:27-05:00,106.03333333333333
3141,790,785.85944,2025-08-25T19:22:58-05:00,106.55
3142,786,781.64056,2025-08-25T19:23:28-05:00,107.05
3143,787,782.34375,2025-08-25T19:23:58-05:00,107.55
3144,794,791.4845,2025-08-25T19:24:28-05:00,108.05
3145,800,797.10931,2025-08-25T19:24:58-05:00,108.55
3146,801,797.10931,2025-08-25T19:25:28-05:00,109.05
3147,807,802.03137,2025-08-25T19:25:58-05:00,109.55
3148,807,802.73431,2025-08-25T19:26:28-05:00,110.05
3149,809,808.35937,2025-08-25T19:26:59-05:00,110.56666666666666
3150,826,821.71881,2025-08-25T19:28:48-05:00,112.38333333333334
3151,825,819.60944,2025-08-25T19:29:18-05:00,112.88333333333334
3152,818,812.57806,2025-08-25T19:30:16-05:00,113.85
3153,816,811.17188,2025-08-25T19:30:45-05:00,114.33333333333333
3154,814,811.87506,2025-08-25T19:31:15-05:00,114.83333333333333
3155,812,809.76575,2025-08-25T19:32:53-05:00,116.46666666666667
